Running Collaborative Filtering on Netflix Dataset
*************************************************

actual_rating	predicted_rating
------------------------------------------------------------------
1.0				3.485074626865672
3.0				3.485074626865672
3.0				3.485111462330221
4.0				3.485074626865672
3.0				3.44
3.0				3.44
3.0				3.4398741850547796
4.0				3.44
4.0				3.44
3.0				3.44
3.0				2.9642857142857144
2.0				2.96423341876575
1.0				2.9642857142857144
1.0				2.9642857142857144
3.0				3.24375
1.0				3.24375
3.0				3.24375
3.0				3.24375
3.0				3.24375
5.0				3.2437765927764493
3.0				3.24375
4.0				3.24375
1.0				3.108910891089109
2.0				3.1090091504513984
1.0				3.108910891089109
3.0				3.108910891089109
4.0				3.108910891089109
3.0				3.108910891089109
4.0				3.278481012658228
3.0				3.278441800634089
4.0				3.164772727272727
3.0				3.164772727272727
3.0				3.164772727272727
3.0				3.164772727272727
3.0				3.164772727272727
3.0				3.164745506150443
4.0				3.164772727272727
2.0				3.164772727272727
4.0				4.054157756570051
3.0				4.05455790292143
4.0				3.7093023255813953
3.0				3.7093023255813953
5.0				3.7093023255813953
3.0				3.7092057303968655
4.0				3.7093023255813953
2.0				3.39
1.0				3.389426654639493
3.0				3.39
2.0				3.39
3.0				3.2018348623853212
3.0				3.2018348623853212
3.0				3.2018348623853212
3.0				3.2017879913426395
4.0				3.2017879913426395
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.189074814705635
3.0				1.1891000839706483
1.0				1.1890694239290989
1.0				1.1890694239290989
2.0				1.1890694239290989
3.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
5.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890694239290989
1.0				1.1890495454406218
1.0				1.1890694239290989
1.0				1.1890694239290989
4.0				3.0588235294117645
3.0				3.058826481097837
1.0				1.0
1.0				1.0
5.0				4.029126213592233
5.0				4.029135235421617
4.0				4.029135235421617
3.0				4.029076246537187
4.0				4.029126213592233
3.0				3.546666666666667
3.0				3.546680698567376
4.0				3.546666666666667
4.0				3.3768115942028984
3.0				3.3768115942028984
4.0				3.3768115942028984
4.0				3.376813797732154
5.0				3.309527977606751
4.0				3.4615384615384617
2.0				3.4615322107903475
5.0				3.461565548113623
1.0				3.2758620689655173
3.0				3.275871366512337
3.0				3.2758620689655173
4.0				3.2758620689655173
3.0				3.2758620689655173
4.0				3.2758620689655173
4.0				4.192771084337349
5.0				4.192771084337349
5.0				4.192740991224178
3.0				3.5390070921985815
4.0				3.5388914280931316
5.0				3.5390070921985815
5.0				4.197368421052632
5.0				4.197343156661043
4.0				4.197368421052632
4.0				3.473684210526316
4.0				3.473698123721845
4.0				3.473684210526316
3.0				3.473715809987348
3.0				3.473684210526316
3.0				3.473684210526316
4.0				4.276315789473684
3.0				4.2763141939434215
3.0				3.195876288659794
3.0				3.195876288659794
5.0				3.195897290587458
3.0				3.195876288659794
3.0				3.195876288659794
3.0				3.195876288659794
3.0				3.195876288659794
4.0				3.195876288659794
3.0				3.195897290587458
2.0				3.888888888888889
5.0				3.888888888888889
3.0				3.889191930389193
2.0				3.888888888888889
3.0				3.888888888888889
5.0				3.888888888888889
4.0				3.888888888888889
4.0				3.329113924050633
4.0				3.3290570793746554
4.0				3.329113924050633
3.0				3.740740740740741
5.0				3.740749952248959
4.0				3.7406897231567635
4.0				3.740740740740741
3.0				2.658536585365854
1.0				2.658536585365854
3.0				2.658536585365854
2.0				2.6585097098643318
3.0				2.9464285714285716
3.0				2.9464285714285716
4.0				2.9464479615552945
4.0				2.9464285714285716
3.0				2.9464285714285716
3.0				3.6341463414634148
3.0				3.634304670853183
4.0				3.6341463414634148
2.0				3.6341463414634148
4.0				3.6341463414634148
3.0				3.120967741935484
2.0				3.120967741935484
2.0				3.120967741935484
2.0				3.120963125879693
3.0				3.1209576763693843
3.0				3.120967741935484
4.0				2.9583333333333335
3.0				2.9583158998428156
3.0				2.9583333333333335
3.0				2.9583333333333335
3.0				2.9584298880500466
3.0				2.9583333333333335
3.0				3.859154929577465
5.0				3.859154929577465
5.0				3.859154929577465
3.0				3.859150846695428
4.0				4.45945945945946
5.0				4.45938732452335
5.0				3.935828877005348
4.0				3.936177652762361
4.0				3.935828877005348
2.0				3.935828877005348
4.0				3.935828877005348
5.0				3.935828877005348
3.0				3.935828877005348
3.0				3.476470588235294
3.0				3.476470588235294
2.0				3.476470588235294
5.0				3.4763942174263196
3.0				3.476470588235294
4.0				3.476470588235294
5.0				3.4764369622820888
3.0				3.7476459060125085
4.0				3.747826086956522
2.0				3.307142857142857
5.0				3.3072013220923537
4.0				3.306927267641588
3.0				3.307142857142857
4.0				3.7044225853749526
4.0				3.987012987012987
4.0				3.987048789183181
2.0				3.32
2.0				3.3199813138013474
5.0				3.6987951807228914
4.0				3.6987951807228914
4.0				3.698802915083887
1.0				3.22972972972973
2.0				3.229741067250721
3.0				3.229741067250721
3.0				3.22972972972973
2.0				3.904109589041096
5.0				3.904109589041096
5.0				3.9044298140446707
5.0				3.9044298140446707
3.0				3.264957264957265
4.0				3.264957264957265
2.0				3.264957264957265
3.0				3.264957264957265
3.0				3.264957264957265
5.0				3.2649795743755874
4.0				2.710843373493976
2.0				2.710843373493976
2.0				2.710826162565675
3.0				3.3333333333333335
3.0				3.3333333333333335
3.0				3.3333333333333335
3.0				3.3333374504471993
4.0				3.388059701492537
3.0				3.388061409898075
3.0				3.388059701492537
3.0				3.388061409898075
3.0				3.388059701492537
2.0				3.0275229357798166
3.0				3.027495694066353
4.0				3.027495694066353
4.0				3.0275229357798166
3.0				3.027495694066353
3.0				3.5454545454545454
4.0				3.545555966646592
3.0				3.9361702127659575
3.0				3.9361702127659575
5.0				3.9361702127659575
4.0				3.9361635178477123
4.0				3.9361635178477123
3.0				4.031746031746032
4.0				4.031661049212929
4.0				4.031746031746032
3.0				4.031746031746032
4.0				4.040013721646793
3.0				3.75
5.0				3.7500195855638214
2.0				3.75
1.0				3.576923076923077
5.0				3.576923076923077
4.0				3.576923076923077
5.0				3.57693525258439
4.0				3.576992325996794
4.0				3.576923076923077
1.0				3.576923076923077
2.0				3.8297872340425534
2.0				3.8297813173790334
5.0				3.8297813173790334
4.0				3.8297872340425534
3.0				3.8297872340425534
4.0				3.3181818181818183
3.0				3.3181740365603556
5.0				3.318210512910962
1.0				3.101123595505618
3.0				3.101123595505618
4.0				3.098744295895132
2.0				3.2916666666666665
2.0				3.2916666666666665
4.0				3.2918702255300385
4.0				3.2916666666666665
5.0				3.2916666666666665
3.0				3.2916666666666665
4.0				3.2916666666666665
5.0				4.202223190452685
4.0				3.6143790849673203
4.0				3.6146119818204436
4.0				3.6143790849673203
2.0				3.6142079770752296
3.0				3.6143790849673203
4.0				3.3736263736263736
3.0				3.3736263736263736
4.0				3.3736113877204565
5.0				3.336283185840708
4.0				3.336283185840708
4.0				3.336283185840708
3.0				3.336283185840708
5.0				3.3362293882623915
3.0				3.336283185840708
5.0				3.336283185840708
4.0				3.62992125984252
2.0				3.62992125984252
3.0				3.62992125984252
3.0				3.6299327110900244
3.0				3.464516129032258
4.0				3.464516129032258
3.0				3.464516129032258
2.0				3.464516129032258
5.0				3.464516129032258
1.0				3.4634913504430656
2.0				2.9225352112676055
2.0				2.9225352112676055
4.0				2.9225597436424455
4.0				2.9225352112676055
3.0				2.9225352112676055
4.0				3.925
4.0				3.925
5.0				3.925
3.0				3.925
3.0				3.9250096324918253
3.0				3.925
5.0				3.9250096324918253
5.0				3.4172185430463577
2.0				3.4171843790646537
3.0				3.4172185430463577
1.0				3.4172185430463577
3.0				3.4172185430463577
3.0				4.345454545454546
4.0				4.345429677818487
4.0				4.345454545454546
5.0				4.345454545454546
2.0				4.345454545454546
2.0				4.345454545454546
5.0				4.345461289220257
5.0				4.345454545454546
2.0				3.5233644859813085
4.0				3.5233644859813085
3.0				3.5233644859813085
4.0				3.523390608510132
1.0				2.6148148148148147
2.0				2.6149542138877178
2.0				2.6149542138877178
1.0				3.0689655172413794
4.0				3.0689163431743745
2.0				4.1727483874878155
3.0				3.4957264957264957
3.0				3.4957264957264957
2.0				3.4957264957264957
3.0				3.4956868110166393
2.0				3.4957264957264957
5.0				3.559748427672956
4.0				3.559748427672956
5.0				3.559757597746311
5.0				3.559748427672956
5.0				3.559748427672956
1.0				3.559748427672956
4.0				4.170454545454546
3.0				4.170448534695859
4.0				4.170454545454546
2.0				3.0120481927710845
4.0				3.0120489608630896
3.0				3.0120481927710845
3.0				3.7333333333333334
4.0				3.733370687957779
3.0				3.7542372881355934
4.0				3.7542372881355934
3.0				3.7542372881355934
3.0				3.7542372881355934
4.0				3.754228448548181
5.0				3.7542372881355934
3.0				3.7542372881355934
3.0				3.7542372881355934
3.0				3.7542372881355934
4.0				3.7542372881355934
1.0				3.2551020408163267
5.0				3.2551020408163267
4.0				3.255089052905846
3.0				3.255089052905846
4.0				3.5918367346938775
3.0				3.5918367346938775
4.0				3.591789141975076
2.0				3.5918367346938775
3.0				3.5918367346938775
1.0				3.2444444444444445
4.0				3.2444444444444445
2.0				3.2444444444444445
2.0				3.2443998834554146
3.0				3.244437408498808
3.0				3.1652173913043478
5.0				3.1652173913043478
2.0				3.1652173913043478
3.0				3.1652173913043478
2.0				3.1652173913043478
3.0				3.165240000107018
2.0				3.1651840992212956
3.0				3.710526315789474
3.0				3.710817721248586
4.0				3.710526315789474
1.0				3.710526315789474
2.0				3.9741379310344827
5.0				3.9741379310344827
5.0				3.9742101506263796
5.0				3.9741379310344827
3.0				3.9741379310344827
4.0				4.64
4.0				4.64
4.0				4.6400597167236
3.0				3.7745664739884393
4.0				3.7746075092001425
4.0				3.7745664739884393
3.0				4.0
3.0				4.0
5.0				3.999987427588684
3.0				4.0
3.0				3.7733333333333334
3.0				3.7733290349245157
4.0				3.7733333333333334
4.0				3.7733333333333334
3.0				3.7733333333333334
3.0				3.7733290349245157
1.0				2.4285714285714284
4.0				2.4285714285714284
4.0				2.428653206918315
2.0				2.4285714285714284
2.0				2.428515892529886
3.0				2.727272727272727
1.0				2.727272727272727
4.0				2.727272727272727
1.0				2.727269968779581
2.0				2.727272727272727
3.0				2.727272727272727
1.0				2.727272727272727
3.0				2.727272727272727
4.0				2.727272727272727
3.0				2.727272727272727
1.0				2.727272727272727
3.0				3.4479166666666665
4.0				3.4479972265899956
4.0				3.4479166666666665
3.0				3.4479166666666665
3.0				3.4479166666666665
2.0				3.4478516363671114
3.0				3.4479166666666665
4.0				3.4479166666666665
4.0				3.5357142857142856
5.0				3.5357142857142856
3.0				3.5357142857142856
4.0				3.535779461595956
5.0				3.5357142857142856
5.0				3.5357142857142856
4.0				3.535779461595956
4.0				3.7777777777777777
3.0				3.7777777777777777
4.0				3.7774676262023354
3.0				3.372399434242345
4.0				3.738095238095238
5.0				3.738095238095238
4.0				3.738095238095238
3.0				3.738164265194346
5.0				3.7381330782519777
3.0				3.738095238095238
3.0				3.738095238095238
4.0				2.986666666666667
3.0				2.9869808181795214
4.0				2.986666666666667
3.0				2.986666666666667
3.0				2.986666666666667
3.0				2.986666666666667
4.0				3.8874172185430464
4.0				3.8874172185430464
2.0				3.887406923060883
5.0				3.8874172185430464
4.0				3.287671232876712
3.0				3.287671232876712
3.0				3.2878582786028767
3.0				2.780564263322884
5.0				2.780564263322884
3.0				2.780564263322884
2.0				2.780564263322884
3.0				2.780564263322884
4.0				2.780564263322884
3.0				2.780564263322884
3.0				2.780564263322884
3.0				2.780564263322884
4.0				2.780564263322884
2.0				2.780593237615036
4.0				2.780545477792807
2.0				2.780564263322884
3.0				3.352112676056338
4.0				3.352112676056338
4.0				3.3520778642914237
4.0				3.352112676056338
3.0				3.469798657718121
4.0				3.469798657718121
2.0				3.469798657718121
4.0				3.4697641085168143
3.0				3.469798657718121
3.0				3.4697641085168143
4.0				3.741285351814107
3.0				3.7412526003613493
2.0				3.741285351814107
4.0				3.7412526003613493
3.0				3.725
4.0				3.725
5.0				3.725209806130153
4.0				3.725
4.0				3.725
4.0				3.8193256916668625
4.0				3.8278688524590163
4.0				3.8278688524590163
3.0				3.8278688524590163
4.0				3.827893399141161
4.0				3.8278688524590163
4.0				3.8278688524590163
3.0				3.8278327067951987
5.0				3.827852937577186
5.0				3.8278688524590163
4.0				3.7241379310344827
5.0				3.724289386074942
2.0				3.56
4.0				3.56
